,tagID,tagValue
1414,1414,urz
1415,1415,family guy
1416,1416,big beat
1417,1417,aggressive
1418,1418,humour
1419,1419,love metal
1420,1420,the beatles
1421,1421,fevereirooooo lol
1422,1422,music faz lembrar a a nani num sei pq mais eu lembro
1423,1423,music gay :d
1424,1424,music ki me faz lembrar meu amor s2
1425,1425,digimon xd lol
1426,1426,music lembra quando eu thava 7 serie lol
1427,1427,lol music boa de mais da conta
1428,1428,rock ballads
1429,1429,finnish rock
1430,1430,theatrical
1431,1431,emotional
1432,1432,dramatic
1433,1433,remix
1434,1434,educational music
1435,1435,kindie
1436,1436,childrens music
1437,1437,prog-rock
1438,1438,coffeehouse
1439,1439,beatles influenced
1440,1440,beck-influenced
1441,1441,dancehall
1442,1442,song for the dumped
1443,1443,chill-out
1444,1444,orchestral pop
1445,1445,horror film music
1446,1446,theatre
1447,1447,movie music
1448,1448,broadway
1449,1449,eerie
1450,1450,amy macdonald
1451,1451,love is weird
1452,1452,can not have the best of me
1453,1453,female vocalits
1454,1454,roots reggae
1455,1455,minimal techno
1456,1456,electrodub
1457,1457,loose
1458,1458,nelly
1459,1459,furtado
1460,1460,axe
1461,1461,forro
1462,1462,whitneyduncan
1463,1463,kelly key
1464,1464,goth
1465,1465,brazilian post-punk
1466,1466,indie funk
1467,1467,dark pop
1468,1468,dark metal
1469,1469,girl band
1470,1470,portuguese
1471,1471,future-pop
1472,1472,french pop
1473,1473,electropunk
1474,1474,synth-rock
1475,1475,fav female singers
1476,1476,fav tracks
1477,1477,fav male singers
1478,1478,relax
1479,1479,good mood
1480,1480,depressing
1481,1481,sex
1482,1482,abre caminhos
1483,1483,minuto de sabedoria
1484,1484,stupid
1485,1485,luz luz luz
1486,1486,worst lyrics ever
1487,1487,turkish delight
1488,1488,language
1489,1489,best version
1490,1490,adoro
1491,1491,preferidas
1492,1492,brasileiro
1493,1493,female singer-songwriters
1494,1494,jack johnson
1495,1495,soundscape
1496,1496,shit
1497,1497,meow
1498,1498,repetitive
1499,1499,drill n bass
1500,1500,breathtaking
1501,1501,trash metal
1502,1502,symphonic black metal
1503,1503,pagan metal
1504,1504,indietronica
1505,1505,rock'n'roll
1506,1506,synthrock
1507,1507,fusion jazz
1508,1508,art rock
1509,1509,melodic hardcore
1510,1510,burnt fur
1511,1511,siouxsie and the banshees
1512,1512,the cure
1513,1513,paradise place
1514,1514,the human league
1515,1515,seconds
1516,1516,ultraviolence
1517,1517,new order
1518,1518,clasica
1519,1519,70
1520,1520,seventies
1521,1521,setenta
1522,1522,setentas
1523,1523,rb
1524,1524,romantica
1525,1525,noruego
1526,1526,nordico
1527,1527,the nordic sound
1528,1528,chilena
1529,1529,illapu
1530,1530,books
1531,1531,folklore
1532,1532,filmmussik
1533,1533,pelicula
1534,1534,spoken
1535,1535,espana
1536,1536,tranquility
1537,1537,trompeta
1538,1538,relajacion
1539,1539,dreaming
1540,1540,israel
1541,1541,jerusalem
1542,1542,la nueva ola chilena
1543,1543,classicalclassic
1544,1544,nueva ola
1545,1545,vieja ola
1546,1546,bavarica
1547,1547,queen of rnb
1548,1548,queen of hip hop
1549,1549,mother monster
1550,1550,sasha fierce
1551,1551,bootylicious
1552,1552,prince of pop
1553,1553,cute smile
1554,1554,gold pants
1555,1555,beautiful eyes
1556,1556,best dancer
1557,1557,curly hair
1558,1558,king of music
1559,1559,love his voice
1560,1560,childhood hero
1561,1561,peter pan
1562,1562,oops she did it again
1563,1563,popular
1564,1564,filipino
1565,1565,champion
1566,1566,singer
1567,1567,folktronic
1568,1568,ellie gouldin
1569,1569,philippines
1570,1570,american band
1571,1571,onerepublic
1572,1572,the fray
1573,1573,philippine
1574,1574,pinoy
1575,1575,woman beater
1576,1576,douchebag
1577,1577,asshole
1578,1578,bizarro
1579,1579,brazilian pop
1580,1580,dragmusic
1581,1581,better than radiohead
1582,1582,eletronic pop
1583,1583,bitch
1584,1584,best remix ever
1585,1585,bewareofthedog
1586,1586,digital hardcore
1587,1587,cyber-punk
1588,1588,techno punk
1589,1589,cyber-grind
1590,1590,faggot
1591,1591,speedgore
1592,1592,lolicore
1593,1593,gabber punk
1594,1594,digital-punk
1595,1595,digital-grindcore
1596,1596,fl band
1597,1597,bossa nova
1598,1598,russian pop
1599,1599,haiti
1600,1600,black music
1601,1601,international singers
1602,1602,mariah
1603,1603,ne-yo
1604,1604,modern country
1605,1605,rem
1606,1606,lady antebellum
1607,1607,beyonce knowles
1608,1608,robbie williams
1609,1609,michael
1610,1610,samba
1611,1611,alternativo
1612,1612,excellent reason for crying
1613,1613,these guys fucking rule
1614,1614,fuck yeah
1615,1615,but the party dont stop
1616,1616,just makes you feel good
1617,1617,for days when i am particularly angry with you
1618,1618,fuck u bitch
1619,1619,songs i can actually listen to on repeat
1620,1620,makes you wanna dance all around your room
1621,1621,boys
1622,1622,we should be together
1623,1623,pop bitch
1624,1624,i was fighting with myself not to listen to it but i lost
1625,1625,bitch song
1626,1626,should have been on the album
1627,1627,make me wanna scream
1628,1628,i wish i could make a video for this
1629,1629,i have a definite favorite part in this song
1630,1630,i can and will listen to this song all day
1631,1631,love him
1632,1632,i hate her but i love the song
1633,1633,for haters
1634,1634,live track
1635,1635,amazing cover
1636,1636,tracks i would put on a movie soundtrack
1637,1637,will you marry me sir
1638,1638,its britney bitch
1639,1639,edward and bella
1640,1640,divorced kids anthem
1641,1641,summer song
1642,1642,i love him
1643,1643,femme fatale
1644,1644,lets make a sandwich
1645,1645,to hear when you wake up
1646,1646,broken family
1647,1647,i could imagine hilary duff doing this song
1648,1648,in the middle of summer
1649,1649,summer night
1650,1650,faves
1651,1651,dark-doom
1652,1652,technical metal
1653,1653,new metal
1654,1654,horrorpunk
1655,1655,batcave
1656,1656,this isnt wild
1657,1657,it just sucks
1658,1658,voodoo
1659,1659,a reason the surfaris should only do instrumental songs
1660,1660,the beach boys are pussies
1661,1661,stop singing dick
1662,1662,spooky funk
1663,1663,mourning for grasshoppers
1664,1664,western deathrock
1665,1665,gothic calliope
1666,1666,poncy goth
1667,1667,music that has made me shout fuck yes
1668,1668,aw man i got the goo goo itch
1669,1669,jagger and bowie boned and you know that bowie was the girl because hes bowie
1670,1670,god damn it on days like this i just have to put bela on loud and shut my eyes until the universe stops
1671,1671,i could tell from the guitar that this is serious rock and roll
1672,1672,ska that isnt for annoying 14-year-olds in orange billabong shirts
1673,1673,welcome to drinkin island
1674,1674,pumpkin fiction
1675,1675,dick fucking dale motherfucker yes
1676,1676,i love men without hats but this album is more like grunge without balls
1677,1677,this singer is way too white to cover cab calloway
1678,1678,i take it back
1679,1679,thailand street punk
1680,1680,one of my first favourite albums from the just-discovering-music-times
1681,1681,horror glam
1682,1682,cartoon metal
1683,1683,monster sleaze
1684,1684,outlaw country
1685,1685,love and death
1686,1686,synthmope
1687,1687,i am going to dig up and be indecent with wendy o
1688,1688,comedy folk goth
1689,1689,old devo
1690,1690,which means way more punk than anyone
1691,1691,dusty dark western gothic rock
1692,1692,hard
1693,1693,ass-kicking southern sleaze
1694,1694,deathglam
1695,1695,cowpunk
1696,1696,go back to kokomo you fucking beach boy assholes
1697,1697,glam
1698,1698,arctic monkeys
1699,1699,deep purple family
1700,1700,save your kisses
1701,1701,crystal kay
1702,1702,taboo
1703,1703,utada
1704,1704,neo-soul
1705,1705,club
1706,1706,krautrock
1707,1707,tribal
1708,1708,beautiful female vocalist
1709,1709,trance metal
1710,1710,vampirefreaks
1711,1711,perfect woman
1712,1712,gothic goddess
1713,1713,worlds most beautiful woman
1714,1714,goddess
1715,1715,christ complex
1716,1716,christian black metal
1717,1717,unblack metal
1718,1718,the speed of awesome
1719,1719,deserve to be more famous but would suck if they became mainstream
1720,1720,greatest band in the universe
1721,1721,dragonball z
1722,1722,cute
1723,1723,male vocalist
1724,1724,youtube
1725,1725,made at home
1726,1726,cartoon
1727,1727,cruj
1728,1728,draco and the malfoys
1729,1729,skinny
1730,1730,cindy lauper
1731,1731,queer
1732,1732,the best place to live
1733,1733,aaron carter
1734,1734,victoria beckham
1735,1735,nick carter
1736,1736,country ladies
1737,1737,australian country
1738,1738,canadian country
1739,1739,texas country
1740,1740,kickass
1741,1741,chilling
1742,1742,absofuckinglutely insane
1743,1743,hatris
1744,1744,so good
1745,1745,incredible
1746,1746,burnap
1747,1747,chocolate
1748,1748,downright beautiful
1749,1749,ear sex
1750,1750,fucking hardcore
1751,1751,demos
1752,1752,singer/songwriter
1753,1753,fresh prince
1754,1754,bus stop
1755,1755,retro
1756,1756,great vocal
1757,1757,awesome album
1758,1758,obama
1759,1759,xmas perfection
1760,1760,californication
1761,1761,smooth jazz
1762,1762,powerful
1763,1763,alkohol
1764,1764,kick-ass
1765,1765,cap
1766,1766,post-dubstep
1767,1767,nnnnnnnnnnnnnnnnnnnnnnnnnnnn
1768,1768,lil b house
1769,1769,thejunner
1770,1770,godmother of soul punk
1771,1771,add
1772,1772,paint
1773,1773,picasso
1774,1774,this is paint
1775,1775,virginal power electronics
1776,1776,enough bbq now your presence is needed in albatross
1777,1777,noise pop
1778,1778,ugh
1779,1779,david cameron
1780,1780,cuntservatives
1781,1781,shih tzu
1782,1782,camera
1783,1783,heat
1784,1784,narrative
1785,1785,hearts
1786,1786,submission
1787,1787,ben
1788,1788,fuck ben
1789,1789,benladen
1790,1790,sex sex sex
1791,1791,sex sex sex sex sex
1792,1792,sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex
1793,1793,sex sex
1794,1794,sex sex sex sex sex sex
1795,1795,sex sex sex sex
1796,1796,uk garage
1797,1797,r and s
1798,1798,ninja tune
1799,1799,nu-jazz
1800,1800,beats
1801,1801,electronic rock
1802,1802,triangle
1803,1803,math metal
1804,1804,russian alternative
1805,1805,mashup
1806,1806,horror punk
1807,1807,chillwave
1808,1808,manchester
1809,1809,my fav
1810,1810,orgasm
1811,1811,roots
1812,1812,steve forrest
1813,1813,groove armada
1814,1814,alt
1815,1815,black light
1816,1816,californian
1817,1817,honky tonk
1818,1818,mgmt
1819,1819,england
1820,1820,post punk
1821,1821,female and male vocalists
1822,1822,album i own
1823,1823,andrew vanwyngarden
1824,1824,ben goldwasser
1825,1825,leave you far behind
1826,1826,my space
1827,1827,boy loves guitar
1828,1828,chills
1829,1829,soul rock
1830,1830,rainy day
1831,1831,funky
1832,1832,favorite country music female
1833,1833,favorite country music group
1834,1834,favorite country music male
1835,1835,powerhouse voice
1836,1836,general hospital
1837,1837,favorite country duo
1838,1838,former lead singer of lonestar
1839,1839,christan
1840,1840,seattle band
1841,1841,one tree hill
1842,1842,broadway wicked
1843,1843,favorite song
1844,1844,soap opera
1845,1845,theme song
1846,1846,little mermaid broadway
1847,1847,fucking amazing
1848,1848,intense
1849,1849,p-funk
1850,1850,progressive death metal
1851,1851,two-tone
1852,1852,brilliance
1853,1853,funk rock
1854,1854,tracks that own
1855,1855,epic metal
1856,1856,current song im learning
1857,1857,jazz funk
1858,1858,black folk metal
1859,1859,best maiden track ever
1860,1860,melodeath
1861,1861,essential version
1862,1862,reminds me of my childhood
1863,1863,interesting
1864,1864,professional
1865,1865,intergalactic space pope
1866,1866,raging
1867,1867,my brain hurts
1868,1868,understandable lack of trousers
1869,1869,grandmaaaaaaaaaa
1870,1870,hail to the king
1871,1871,not nsbm
1872,1872,cool
1873,1873,great voice
1874,1874,troiacore
1875,1875,negativo
1876,1876,anti-school
1877,1877,norwegian ambient
1878,1878,japanese rap
1879,1879,cicciputaiutacitu
1880,1880,artedivinatoria
1881,1881,wanda
1882,1882,eoni
1883,1883,erba gramigna
1884,1884,bestiale
1885,1885,ti devi spaventare
1886,1886,infernale
1887,1887,download required
1888,1888,takes my breath away
1889,1889,music of my childhood
1890,1890,dowloan required
1891,1891,nitin sawhney
1892,1892,voice of italia
1893,1893,poslushat
1894,1894,soft
1895,1895,music icon track
1896,1896,perfect sunday evening
1897,1897,love this track more than anything else
1898,1898,tired of being sexy
1899,1899,sweet pornographic track
1900,1900,dave jumps in crowd background females sing louder
1901,1901,depeche mode live black celebration
1902,1902,twin peaks
1903,1903,twin peaks remix album
1904,1904,poetry
1905,1905,subliminal
1906,1906,cosmogonic
1907,1907,abyss
1908,1908,past tense
1909,1909,freak voice
1910,1910,italodisco
1911,1911,dazs favourites
1912,1912,70's
1913,1913,00's
1914,1914,daz cds
1915,1915,brum
1916,1916,90's
1917,1917,demo
1918,1918,daz reggae
1919,1919,ronnie james dio
1920,1920,lock up the wolves
1921,1921,simon wright
1922,1922,teddy cook
1923,1923,game music
1924,1924,skyroads
1925,1925,bouncy
1926,1926,dance music
1927,1927,all time hit
1928,1928,sing along
1929,1929,male and female
1930,1930,dance 90s
1931,1931,male
1932,1932,euro 90s
1933,1933,dance 00s
1934,1934,house music
1935,1935,euroreggae
1936,1936,90s dance
1937,1937,made in brazil
1938,1938,italodance
1939,1939,ragga
1940,1940,slow
1941,1941,scream along
1942,1942,x-mas
1943,1943,eletronica
1944,1944,manson
1945,1945,marilyn manson
1946,1946,shockrock
1947,1947,progressive deathcore
1948,1948,progressive metalcore
1949,1949,technical metalcore
1950,1950,technical deathcore
1951,1951,mix
1952,1952,svenska
1953,1953,sega
1954,1954,amazing mix
1955,1955,techno-ish
1956,1956,icelandic
1957,1957,ampop
1958,1958,psychedelic-pop
1959,1959,psychedelic-folk
1960,1960,neo-psychedelic
1961,1961,psychedelia
1962,1962,60s-psychedelic
1963,1963,60s-psychedelia
1964,1964,socal
1965,1965,no doubt
1966,1966,weezer
1967,1967,duran duran
1968,1968,paramore
1969,1969,the strokes
1970,1970,muse
1971,1971,coldplay
1972,1972,led zeppelin
1973,1973,rock band
1974,1974,brutal
1975,1975,linda
1976,1976,sensacional
1977,1977,rap infantil
1978,1978,lacta
1979,1979,rock-n-roll
1980,1980,porto alegre
1981,1981,acustico
1982,1982,melodic metalcore
1983,1983,bode music
1984,1984,baka
1985,1985,brazilian metal
1986,1986,calm
1987,1987,the battle of maldon
1988,1988,sharon den adel
1989,1989,claire voyant
1990,1990,my 500 essential songs
1991,1991,eses muleq eh da pesada
1992,1992,melhor que cine
1993,1993,reggae finlandes
1994,1994,pagode noruegues
1995,1995,made of fucking win
1996,1996,dookaralho
1997,1997,awesome song
1998,1998,better than paramore
1999,1999,tr00 metal 666 from hell
2000,2000,tr00ta
2001,2001,nem existe mais
2002,2002,beeshona
2003,2003,foda
2004,2004,bubblegum
2005,2005,the only true metal of steel
2006,2006,good pop
2007,2007,xxt
2008,2008,jewish metal
2009,2009,sou foda
2010,2010,covers that better than original
2011,2011,de faveladooo qqq
2012,2012,som de pretooo
2013,2013,gothenburg metal
2014,2014,hundycore
2015,2015,progressive hardcore
2016,2016,pop-punk
2017,2017,no idea
2018,2018,flint
2019,2019,michigan
2020,2020,sub-pop
2021,2021,no fi
2022,2022,low fi
2023,2023,alt country
2024,2024,alt-country
2025,2025,sing-a-long
2026,2026,new york dolls
2027,2027,ireland
2028,2028,irish
2029,2029,horror
2030,2030,pre-punk
2031,2031,cyber-grunge
2032,2032,sublimation
2033,2033,great album
2034,2034,siberian sound
2035,2035,new prog
2036,2036,cybercore
2037,2037,kirov metal fail
2038,2038,ya by vdul
2039,2039,punk77
2040,2040,marc anthony aguanile
2041,2041,p!nk
2042,2042,prosto sanych
2043,2043,oaxaca
2044,2044,mena
2045,2045,warped tour
2046,2046,hair style
2047,2047,depressive black metal
2048,2048,suicidal black metal
2049,2049,dsbm
2050,2050,depressive suicidal black metal
2051,2051,true black metal
2052,2052,norwegian black metal
2053,2053,german thrash metal
2054,2054,death n roll
2055,2055,blackened thrash metal
2056,2056,blackened death metal
2057,2057,rock female
2058,2058,vocalists
2059,2059,circus
2060,2060,jesse mccartney
2061,2061,enigmatic
2062,2062,loveliness
2063,2063,magic
2064,2064,dave gahan
2065,2065,awesome rock
2066,2066,portugal
2067,2067,better than beatles
2068,2068,rei do universo
2069,2069,the shit
2070,2070,carmen sclafani
2071,2071,wiser time
2072,2072,70's rock
2073,2073,slide guitar
2074,2074,there and back again
2075,2075,acoustic rock
2076,2076,all for one
2077,2077,beggars and thieves
2078,2078,americana
2079,2079,love and devotion
2080,2080,jam rock
2081,2081,alt rock
2082,2082,retro rock
2083,2083,chill music
2084,2084,southern soul
2085,2085,bands i have seen live
2086,2086,hard blues
2087,2087,newjersey
2088,2088,alternative country rock
